Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Informatique;9;6.0;2
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Droit - Sciences éco - AES;3;0.0;0
2024;Art,Humanités, Littérature et Philosophie;D.E sanitaire;73;34.0;23
2024;Art,Humanités, Littérature et Philosophie;Licence STAPS;90;42.0;15
2024;Art,Humanités, Littérature et Philosophie;Licence Sciences religieuses;10;9.0;0
2024;Art,Langues, littératures et cultures étrangères et régionales;Ecoles de Commerce;121;36.0;23
2024;Art,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;15;3.0;3
2024;Art,Mathématiques Spécialité;Licence Mathématiques;231;139.0;32
2024;Art,Mathématiques Spécialité;Licence Sciences juridiques;185;118.0;37
2024;Art,Numérique et Sciences Informatiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;1;1.0;0
2024;Art,Numérique et Sciences Informatiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;2;0.0;0
2024;Art,Physique-Chimie Spécialité;Licence Sciences économiques;1;1.0;1
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Pluri Lettres - Sciences du langage - Arts;21;14.0;2
2024;Art,Sciences de l'ingénieur et sciences physiques;Autres formations;18;7.0;5
2024;Art,Sciences de la vie et de la Terre Spécialité;CPGE ECG;1;0.0;0
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence Physique;21;1.0;0
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence STAPS;191;128.0;83
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence Sciences et technologies industrielles;31;8.0;3
2024;Art,Éducation physique, pratiques et culture sportives;BUT Production;0;0.0;0
2024;Art,Éducation physique, pratiques et culture sportives;CPGE L;0;0.0;0
2024;Art,Éducation physique, pratiques et culture sportives;CPGE S;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Physique et chimie;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences économiques;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;CPGE L;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;D.E sanitaire;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;Formations d'ART;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;Licence Histoire;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;Licence Sciences de l éducation;0;0.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;DCG;8;4.0;1
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Arts;13;6.0;2
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence L.AS;383;73.0;20
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Sciences de l univers, de la terre, de l espace;66;15.0;1
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Ensemble des bacheliers;1;1.0;1
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Géographie;0;0.0;0
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Informatique;1;1.0;0
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;0.0;0
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Autres formations;164;39.0;12
2024;Biologie/Ecologie,Physique-Chimie Spécialité;CPGE ECG;4;2.0;1
2024;Biologie/Ecologie,Physique-Chimie Spécialité;DCG;8;4.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence MASS;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Philosophie, Epistémologie;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Psychlogie, Sciences cognitives;0;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;DEUST;131;42.0;20
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence Pluri Sciences;125;46.0;6
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;CPGE ECG;456;173.0;55
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Formations des écoles nationales vétérinaires;2;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Licence Physique;15;1.0;1
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences politiques;3668;1257.0;465
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences religieuses;26;23.0;3
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Numérique et Sciences Informatiques;Licence LEA;20;16.0;3
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Numérique et Sciences Informatiques;Licence Philosophie, Epistémologie;3;3.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Numérique et Sciences Informatiques;Licence Pluri Lettres - Langues - Sciences humaines;7;5.0;1
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Licence Sciences politiques;30;4.0;1
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;BTS Service;2076;936.0;370
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Ecoles d'ingénieurs;7;2.0;1
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;158;113.0;25
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Philosophie, Epistémologie;1257;986.0;173
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Sciences juridiques;2044;1421.0;780
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Formations d'ART;1;1.0;1
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence LEA;4;3.0;1
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence MASS;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Sciences et technologies industrielles;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Sciences juridiques;13;7.0;4
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;DCG;0;0.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Sciences de gestion;3;0.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Sciences économiques;1;1.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Sociologie, Démographie;6;2.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;D.E sanitaire;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Chimie;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Sciences de l information et de la communication;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;BUT Service;29;7.0;5
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;CPGE L;104;92.0;60
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;Licence Sciences de l éducation;5;2.0;0
2024;Littérature et langues et cultures de l'Antiquité,Humanités, Littérature et Philosophie;PASS;8;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence AES;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence LEA;29;24.0;10
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de l éducation;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;DEUST;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Licence Physique;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Licence Sciences religieuses;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Licence L.AS;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Licence Sciences de l information et de la communication;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Sciences po;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Licence Physique et chimie;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;BUT Service;0;0.0;0
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;Licence Sciences du langage - Linguistique;99;80.0;18
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Formations d'ART;612;178.0;97
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence L.AS;6449;419.0;53
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Sciences politiques;769;224.0;35
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Electronique, Génie électrique, EEA;51;46.0;3
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;BUT Service;2715;986.0;308
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Physique;1183;90.0;9
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Informatique;13;8.0;4
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences et technologies industrielles;6;0.0;0
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Sciences po;1;0.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Electronique, Génie électrique, EEA;1;1.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Philosophie, Epistémologie;20;16.0;2
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;5;3.0;1
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Droit - Sciences éco - AES;2;0.0;0
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences fondamentales et applications;1;0.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Histoire;1;1.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Sciences religieuses;0;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;DEUST;18;6.0;1
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Géographie;56;44.0;17
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;CPGE ECG;0;0.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;D.E  social;1;0.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Chimie;12;5.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Sciences religieuses;0;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;CUPGE;6;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;DCG;3;1.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;DEUST;16;3.0;3
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Ensemble des bacheliers;731;665.0;565
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Langues;9;1.0;0
